timestamp,total_clients,total_kbps,bitrate,psnr,ssim
2025-12-01T14:51:13.849Z,0,0.00,500,30.90,0.910
2025-12-01T14:51:16.852Z,0,0.00,500,31.82,0.880
2025-12-01T14:51:19.855Z,0,0.00,500,31.20,0.947
2025-12-01T14:51:22.858Z,0,0.00,500,32.35,0.924
2025-12-01T14:51:25.858Z,0,0.00,500,30.88,0.894
2025-12-01T14:51:28.861Z,0,0.00,500,31.59,0.919
2025-12-01T14:51:31.864Z,0,0.00,500,34.65,0.936
2025-12-01T14:51:34.867Z,0,0.00,500,34.03,0.861
2025-12-01T14:51:37.870Z,0,0.00,500,34.96,0.887
2025-12-01T14:51:40.873Z,0,0.00,500,32.77,0.934
2025-12-01T14:51:43.876Z,0,0.00,500,34.08,0.905
2025-12-01T14:51:46.879Z,0,0.00,500,32.46,0.917
2025-12-01T14:51:49.882Z,0,0.00,500,30.72,0.939
2025-12-01T14:51:52.885Z,0,0.00,500,31.92,0.851
2025-12-01T14:51:55.886Z,0,0.00,500,34.07,0.865
2025-12-01T14:51:58.889Z,0,0.00,500,31.25,0.886
2025-12-01T14:52:01.891Z,0,0.00,500,31.63,0.927
2025-12-01T14:52:04.894Z,0,0.00,500,30.89,0.945
2025-12-01T14:52:07.897Z,0,0.00,500,31.14,0.940
2025-12-01T14:52:10.900Z,0,0.00,500,31.19,0.906
2025-12-01T14:52:13.903Z,0,0.00,500,30.35,0.882
2025-12-01T14:52:16.906Z,0,0.00,500,30.05,0.940
2025-12-01T14:52:19.909Z,0,0.00,500,30.17,0.948
2025-12-01T14:52:22.912Z,0,0.00,500,33.54,0.937
2025-12-01T14:52:25.913Z,0,0.00,500,32.34,0.895
2025-12-01T14:52:28.916Z,0,0.00,500,34.91,0.928
2025-12-01T14:52:31.918Z,0,0.00,500,34.33,0.922
2025-12-01T14:52:34.921Z,0,0.00,500,32.34,0.944
2025-12-01T14:52:37.925Z,0,0.00,500,32.38,0.936
2025-12-01T14:52:40.927Z,0,0.00,500,31.14,0.943
2025-12-01T14:52:43.930Z,0,0.00,500,30.29,0.884
2025-12-01T14:52:46.933Z,0,0.00,500,33.49,0.873
2025-12-01T14:52:49.936Z,0,0.00,500,32.67,0.867
2025-12-01T14:52:52.939Z,0,0.00,500,34.24,0.924
2025-12-01T14:52:55.940Z,0,0.00,500,34.92,0.905
2025-12-01T14:52:58.943Z,0,0.00,500,32.83,0.895
2025-12-01T14:53:01.946Z,0,0.00,500,32.35,0.919
2025-12-01T14:53:04.949Z,0,0.00,500,34.59,0.903
2025-12-01T14:53:07.952Z,0,0.00,500,33.88,0.935
2025-12-01T14:53:10.955Z,0,0.00,500,31.55,0.869
2025-12-01T14:53:13.958Z,0,0.00,500,33.33,0.937
2025-12-01T14:53:16.961Z,0,0.00,500,32.59,0.868
2025-12-01T14:53:19.964Z,0,0.00,500,34.19,0.872
2025-12-01T14:53:22.967Z,0,0.00,500,31.61,0.852
2025-12-01T14:53:25.968Z,0,0.00,500,32.45,0.864
2025-12-01T14:53:28.970Z,0,0.00,500,33.86,0.935
2025-12-01T14:53:31.973Z,0,0.00,500,33.03,0.904
2025-12-01T14:53:34.976Z,0,0.00,500,31.98,0.878
2025-12-01T14:53:37.981Z,0,0.00,500,33.83,0.905
2025-12-01T14:53:40.983Z,0,0.00,500,33.38,0.858
2025-12-01T14:53:43.986Z,0,0.00,500,30.44,0.875
2025-12-01T14:53:46.989Z,0,0.00,500,32.45,0.868
2025-12-01T14:53:49.991Z,0,0.00,500,32.44,0.914
2025-12-01T14:53:52.994Z,0,0.00,500,31.88,0.942
2025-12-01T14:53:55.995Z,0,0.00,500,33.93,0.856
2025-12-01T14:53:58.999Z,0,0.00,500,32.75,0.868
2025-12-01T14:54:02.003Z,0,0.00,500,34.00,0.934
2025-12-01T14:54:05.005Z,0,0.00,500,32.92,0.911
2025-12-01T14:54:08.008Z,0,0.00,500,32.35,0.907
2025-12-01T14:54:11.012Z,0,0.00,500,33.97,0.895
2025-12-01T14:54:14.014Z,0,0.00,500,32.11,0.946
2025-12-01T14:54:17.017Z,0,0.00,500,34.25,0.860
2025-12-01T14:54:20.019Z,0,0.00,500,31.43,0.866
2025-12-01T14:54:23.022Z,0,0.00,500,34.65,0.858
2025-12-01T14:54:26.023Z,0,0.00,500,30.21,0.894
2025-12-01T14:54:29.026Z,0,0.00,500,31.23,0.912
2025-12-01T14:54:32.030Z,0,0.00,500,32.04,0.860
2025-12-01T14:54:35.033Z,0,0.00,500,34.94,0.913
2025-12-01T14:54:38.036Z,0,0.00,500,33.81,0.926
2025-12-01T14:54:41.039Z,0,0.00,500,30.73,0.923
2025-12-01T14:54:44.042Z,0,0.00,500,32.01,0.877
2025-12-01T14:54:47.045Z,0,0.00,500,30.86,0.893
2025-12-01T14:54:50.049Z,0,0.00,500,31.12,0.932
2025-12-01T14:54:53.052Z,0,0.00,500,31.03,0.925
2025-12-01T14:54:56.053Z,0,0.00,500,34.32,0.887
2025-12-01T14:54:59.056Z,0,0.00,500,30.70,0.878
2025-12-01T14:55:02.059Z,0,0.00,500,32.55,0.862
2025-12-01T14:55:05.062Z,0,0.00,500,32.54,0.931
2025-12-01T14:55:08.065Z,0,0.00,500,31.35,0.876
2025-12-01T14:55:11.069Z,0,0.00,500,32.57,0.852
2025-12-01T14:55:14.074Z,0,0.00,500,31.89,0.884
2025-12-01T14:55:17.076Z,0,0.00,500,33.72,0.887
2025-12-01T14:55:20.079Z,0,0.00,500,34.51,0.938
2025-12-01T14:55:23.082Z,0,0.00,500,32.41,0.874
2025-12-01T14:55:26.084Z,0,0.00,500,33.26,0.928
2025-12-01T14:55:29.087Z,0,0.00,500,32.60,0.907
2025-12-01T14:55:32.090Z,0,0.00,500,34.35,0.894
2025-12-01T14:55:35.093Z,0,0.00,500,30.92,0.898
2025-12-01T14:55:38.096Z,0,0.00,500,31.86,0.853
2025-12-01T14:55:41.099Z,0,0.00,500,32.71,0.904
2025-12-01T14:55:44.102Z,0,0.00,500,31.13,0.862
2025-12-01T14:55:47.105Z,0,0.00,500,32.96,0.937
2025-12-01T14:55:50.109Z,0,0.00,500,32.47,0.926
2025-12-01T14:55:53.111Z,0,0.00,500,30.55,0.877
2025-12-01T14:55:56.112Z,0,0.00,500,33.88,0.927
2025-12-01T14:55:59.115Z,0,0.00,500,31.37,0.919
2025-12-01T14:56:02.118Z,0,0.00,500,33.35,0.907
2025-12-01T14:56:05.121Z,0,0.00,500,33.90,0.899
2025-12-01T14:56:08.125Z,0,0.00,500,31.64,0.906
2025-12-01T14:56:11.128Z,0,0.00,500,30.69,0.933
2025-12-01T14:56:14.130Z,0,0.00,500,31.00,0.871
2025-12-01T14:56:17.133Z,0,0.00,500,30.85,0.864
2025-12-01T14:56:20.136Z,0,0.00,500,34.27,0.936
2025-12-01T14:56:23.140Z,0,0.00,500,30.59,0.862
2025-12-01T14:56:26.141Z,0,0.00,500,32.79,0.902
2025-12-01T14:56:29.144Z,0,0.00,500,33.97,0.873
2025-12-01T14:56:32.147Z,0,0.00,500,33.31,0.939
2025-12-01T14:56:35.151Z,0,0.00,500,31.53,0.935
2025-12-01T14:56:38.153Z,0,0.00,500,34.92,0.944
2025-12-01T14:56:41.157Z,0,0.00,500,31.96,0.889
2025-12-01T14:56:44.159Z,0,0.00,500,30.27,0.890
2025-12-01T14:56:47.162Z,0,0.00,500,32.44,0.888
2025-12-01T14:56:50.165Z,0,0.00,500,33.07,0.949
2025-12-01T14:56:53.168Z,0,0.00,500,34.49,0.871
2025-12-01T14:56:56.169Z,0,0.00,500,30.23,0.859
2025-12-01T14:56:59.172Z,0,0.00,500,33.35,0.904
2025-12-01T14:57:02.175Z,0,0.00,500,33.14,0.917
2025-12-01T14:57:05.178Z,0,0.00,500,32.86,0.892
2025-12-01T14:57:08.181Z,0,0.00,500,34.83,0.891
2025-12-01T14:57:11.184Z,0,0.00,500,31.33,0.887
2025-12-01T14:57:14.187Z,0,0.00,500,33.95,0.918
2025-12-01T14:57:17.190Z,0,0.00,500,32.43,0.928
2025-12-01T14:57:20.193Z,0,0.00,500,33.34,0.941
2025-12-01T14:57:23.196Z,0,0.00,500,32.64,0.930
2025-12-01T14:57:26.197Z,0,0.00,500,30.81,0.913
2025-12-01T14:57:29.200Z,0,0.00,500,30.88,0.899
2025-12-01T14:57:32.203Z,0,0.00,500,31.57,0.936
2025-12-01T14:57:35.206Z,0,0.00,500,34.99,0.893
2025-12-01T14:57:38.208Z,0,0.00,500,34.87,0.864
2025-12-01T14:57:41.211Z,0,0.00,500,33.70,0.896
2025-12-01T14:57:44.214Z,0,0.00,500,32.76,0.878
2025-12-01T14:57:47.217Z,0,0.00,500,32.63,0.934
2025-12-01T14:57:50.220Z,0,0.00,500,34.54,0.890
2025-12-01T14:57:53.223Z,0,0.00,500,34.49,0.878
2025-12-01T14:57:56.224Z,0,0.00,500,30.24,0.866
2025-12-01T14:57:59.227Z,0,0.00,500,32.13,0.866
2025-12-01T14:58:02.230Z,0,0.00,500,30.62,0.892
2025-12-01T14:58:05.233Z,0,0.00,500,33.09,0.921
2025-12-01T14:58:08.236Z,0,0.00,500,32.33,0.917
2025-12-01T14:58:11.240Z,0,0.00,500,34.70,0.913
2025-12-01T14:58:14.242Z,0,0.00,500,30.68,0.924
2025-12-01T14:58:17.245Z,0,0.00,500,31.74,0.857
2025-12-01T14:58:20.248Z,0,0.00,500,32.66,0.885
2025-12-01T14:58:23.251Z,0,0.00,500,33.51,0.888
2025-12-01T14:58:26.252Z,0,0.00,500,33.27,0.937
2025-12-01T14:58:29.255Z,0,0.00,500,31.21,0.873
2025-12-01T14:58:32.258Z,0,0.00,500,34.43,0.874
2025-12-01T14:58:35.262Z,0,0.00,500,33.15,0.931
2025-12-01T14:58:38.265Z,0,0.00,500,31.05,0.883
2025-12-01T14:58:41.268Z,0,0.00,500,34.45,0.878
2025-12-01T14:58:44.271Z,0,0.00,500,31.63,0.851
2025-12-01T14:58:47.273Z,0,0.00,500,33.39,0.947
2025-12-01T14:58:50.276Z,0,0.00,500,34.86,0.925
2025-12-01T14:58:53.280Z,0,0.00,500,30.77,0.899
2025-12-01T14:58:56.280Z,0,0.00,500,34.59,0.923
2025-12-01T14:58:59.283Z,0,0.00,500,33.22,0.904
2025-12-01T14:59:02.286Z,0,0.00,500,30.26,0.895
2025-12-01T14:59:05.289Z,0,0.00,500,32.00,0.915
2025-12-01T14:59:08.292Z,0,0.00,500,34.88,0.871
2025-12-01T14:59:11.295Z,0,0.00,500,32.94,0.920
2025-12-01T14:59:14.298Z,0,0.00,500,31.05,0.862
2025-12-01T14:59:17.301Z,0,0.00,500,30.30,0.853
2025-12-01T14:59:20.304Z,0,0.00,500,31.42,0.879
2025-12-01T14:59:23.307Z,0,0.00,500,30.82,0.947
2025-12-01T14:59:26.308Z,0,0.00,500,33.40,0.860
2025-12-01T14:59:29.311Z,0,0.00,500,31.38,0.867
2025-12-01T14:59:32.314Z,0,0.00,500,32.11,0.889
2025-12-01T14:59:35.317Z,0,0.00,500,31.42,0.926
2025-12-01T14:59:38.321Z,0,0.00,500,34.10,0.858
2025-12-01T14:59:41.323Z,0,0.00,500,33.66,0.851
2025-12-01T14:59:44.326Z,0,0.00,500,30.00,0.949
2025-12-01T14:59:47.330Z,0,0.00,500,31.79,0.914
2025-12-01T14:59:50.334Z,0,0.00,500,31.04,0.896
2025-12-01T14:59:53.337Z,0,0.00,500,31.70,0.941
2025-12-01T14:59:56.337Z,0,0.00,500,33.14,0.887
2025-12-01T14:59:59.340Z,0,0.00,500,34.94,0.868
2025-12-01T15:00:02.343Z,0,0.00,500,33.37,0.902
2025-12-01T15:00:05.348Z,0,0.00,500,31.58,0.862
2025-12-01T15:00:08.350Z,0,0.00,500,33.94,0.909
2025-12-01T15:00:11.353Z,0,0.00,500,34.18,0.885
2025-12-01T15:00:14.355Z,0,0.00,500,33.01,0.920
2025-12-01T15:00:17.358Z,0,0.00,500,33.64,0.894
2025-12-01T15:00:20.362Z,0,0.00,500,30.71,0.863
2025-12-01T15:00:23.365Z,0,0.00,500,33.76,0.924
2025-12-01T15:00:26.365Z,0,0.00,500,34.62,0.890
2025-12-01T15:00:29.368Z,0,0.00,500,34.61,0.896
2025-12-01T15:00:32.371Z,0,0.00,500,31.40,0.937
2025-12-01T15:00:35.374Z,0,0.00,500,34.91,0.931
2025-12-01T15:00:38.377Z,0,0.00,500,33.75,0.907
2025-12-01T15:00:41.380Z,0,0.00,500,31.77,0.896
2025-12-01T15:00:44.384Z,0,0.00,500,30.96,0.945
2025-12-01T15:00:47.388Z,0,0.00,500,31.34,0.939
2025-12-01T15:00:50.392Z,0,0.00,500,34.00,0.886
2025-12-01T15:00:53.395Z,0,0.00,500,31.09,0.911
2025-12-01T15:00:56.395Z,0,0.00,500,33.00,0.860
2025-12-01T15:00:59.398Z,0,0.00,500,31.70,0.943
2025-12-01T15:01:02.402Z,0,0.00,500,30.27,0.885
2025-12-01T15:01:05.405Z,0,0.00,500,30.73,0.876
2025-12-01T15:01:08.408Z,0,0.00,500,34.56,0.875
2025-12-01T15:01:11.411Z,0,0.00,500,31.43,0.907
2025-12-01T15:01:14.414Z,0,0.00,500,34.97,0.929
2025-12-01T15:01:17.418Z,0,0.00,500,30.33,0.928
2025-12-01T15:01:20.420Z,0,0.00,500,32.14,0.851
2025-12-01T15:01:23.424Z,0,0.00,500,32.29,0.932
2025-12-01T15:01:26.424Z,0,0.00,500,32.49,0.866
2025-12-01T15:01:29.427Z,0,0.00,500,34.02,0.851
2025-12-01T15:01:32.430Z,0,0.00,500,30.68,0.897
2025-12-01T15:01:35.433Z,0,0.00,500,30.44,0.895
2025-12-01T15:01:38.437Z,0,0.00,500,32.86,0.919
2025-12-01T15:01:41.441Z,0,0.00,500,34.83,0.912
2025-12-01T15:01:44.443Z,0,0.00,500,31.05,0.871
2025-12-01T15:01:47.446Z,0,0.00,500,31.95,0.864
2025-12-01T15:01:50.449Z,0,0.00,500,30.70,0.942
2025-12-01T15:01:53.452Z,0,0.00,500,33.19,0.851
2025-12-01T15:01:56.453Z,0,0.00,500,34.42,0.877
2025-12-01T15:01:59.456Z,0,0.00,500,33.54,0.865
2025-12-01T15:02:02.459Z,0,0.00,500,30.62,0.912
2025-12-01T15:02:05.462Z,0,0.00,500,30.58,0.885
2025-12-01T15:02:08.465Z,0,0.00,500,32.54,0.924
2025-12-01T15:02:11.468Z,0,0.00,500,34.96,0.949
2025-12-01T15:02:14.471Z,0,0.00,500,31.39,0.924
2025-12-01T15:02:17.474Z,0,0.00,500,32.55,0.851
2025-12-01T15:02:20.477Z,0,0.00,500,30.14,0.870
2025-12-01T15:02:23.480Z,0,0.00,500,32.02,0.879
2025-12-01T15:02:26.481Z,0,0.00,500,30.43,0.869
2025-12-01T15:02:29.485Z,0,0.00,500,33.38,0.937
2025-12-01T15:02:32.487Z,0,0.00,500,34.57,0.867
2025-12-01T15:02:35.490Z,0,0.00,500,31.25,0.850
2025-12-01T15:02:38.494Z,0,0.00,500,32.65,0.861
2025-12-01T15:02:41.496Z,0,0.00,500,30.83,0.919
2025-12-01T15:02:44.499Z,0,0.00,500,34.58,0.880
2025-12-01T15:02:47.502Z,0,0.00,500,32.50,0.850
2025-12-01T15:02:50.505Z,0,0.00,500,30.47,0.913
2025-12-01T15:02:53.509Z,0,0.00,500,34.51,0.866
2025-12-01T15:02:56.509Z,0,0.00,500,31.31,0.914
2025-12-01T15:02:59.512Z,0,0.00,500,30.51,0.878
2025-12-01T15:03:02.515Z,0,0.00,500,34.49,0.901
2025-12-01T15:03:05.518Z,0,0.00,500,31.76,0.941
2025-12-01T15:03:08.521Z,0,0.00,500,33.76,0.858
2025-12-01T15:03:11.524Z,0,0.00,500,31.63,0.946
2025-12-01T15:03:14.527Z,0,0.00,500,31.36,0.885
2025-12-01T15:03:17.530Z,0,0.00,500,30.68,0.870
2025-12-01T15:03:20.534Z,0,0.00,500,30.13,0.886
2025-12-01T15:03:23.537Z,0,0.00,500,33.23,0.891
2025-12-01T15:03:26.538Z,0,0.00,500,30.87,0.905
2025-12-01T15:03:29.541Z,0,0.00,500,31.47,0.856
2025-12-01T15:03:32.544Z,0,0.00,500,31.40,0.911
2025-12-01T15:03:35.547Z,0,0.00,500,30.14,0.863
2025-12-01T15:03:38.550Z,0,0.00,500,30.02,0.927
2025-12-01T15:03:41.553Z,0,0.00,500,31.57,0.947
2025-12-01T15:03:44.556Z,0,0.00,500,30.36,0.945
2025-12-01T15:03:47.559Z,0,0.00,500,32.97,0.852
2025-12-01T15:03:50.562Z,0,0.00,500,31.23,0.949
2025-12-01T15:03:53.565Z,0,0.00,500,32.59,0.930
2025-12-01T15:03:56.566Z,0,0.00,500,33.71,0.871
2025-12-01T15:03:59.570Z,0,0.00,500,33.09,0.941
2025-12-01T15:04:02.573Z,0,0.00,500,32.51,0.890
2025-12-01T15:04:05.575Z,0,0.00,500,34.63,0.941
2025-12-01T15:04:08.578Z,0,0.00,500,34.49,0.922
2025-12-01T15:04:11.581Z,0,0.00,500,34.02,0.926
2025-12-01T15:04:14.585Z,0,0.00,500,32.33,0.866
2025-12-01T15:04:17.587Z,0,0.00,500,32.10,0.917
2025-12-01T15:04:20.590Z,0,0.00,500,30.08,0.900
2025-12-01T15:04:23.593Z,0,0.00,500,31.61,0.932
2025-12-01T15:04:26.594Z,0,0.00,500,34.07,0.906
2025-12-01T15:04:29.597Z,0,0.00,500,32.25,0.907
2025-12-01T15:04:32.600Z,0,0.00,500,34.86,0.944
2025-12-01T15:04:35.603Z,0,0.00,500,32.17,0.948
2025-12-01T15:04:38.607Z,0,0.00,500,31.08,0.894
2025-12-01T15:04:41.610Z,0,0.00,500,31.93,0.946
2025-12-01T15:04:44.612Z,0,0.00,500,33.02,0.909
2025-12-01T15:04:47.615Z,0,0.00,500,31.94,0.915
2025-12-01T15:04:50.618Z,0,0.00,500,30.04,0.852
2025-12-01T15:04:53.621Z,0,0.00,500,31.64,0.897
2025-12-01T15:04:56.622Z,0,0.00,500,33.12,0.916
2025-12-01T15:04:59.626Z,0,0.00,500,34.82,0.864
2025-12-01T15:05:02.628Z,0,0.00,500,34.31,0.928
2025-12-01T15:05:05.631Z,0,0.00,500,33.72,0.874
2025-12-01T15:05:08.634Z,0,0.00,500,31.47,0.906
2025-12-01T15:05:11.637Z,0,0.00,500,31.16,0.927
2025-12-01T15:05:14.640Z,0,0.00,500,30.65,0.921
2025-12-01T15:05:17.643Z,0,0.00,500,34.83,0.944
2025-12-01T15:05:20.646Z,0,0.00,500,30.77,0.861
2025-12-01T15:05:23.649Z,0,0.00,500,33.50,0.862
2025-12-01T15:05:26.650Z,0,0.00,500,31.78,0.919
2025-12-01T15:05:29.653Z,0,0.00,500,30.44,0.876
2025-12-01T15:05:32.656Z,0,0.00,500,30.66,0.856
2025-12-01T15:05:35.659Z,0,0.00,500,34.10,0.901
2025-12-01T15:05:38.662Z,0,0.00,500,34.80,0.886
2025-12-01T15:05:41.665Z,0,0.00,500,31.57,0.880
2025-12-01T15:05:44.669Z,0,0.00,500,33.12,0.949
2025-12-01T15:05:47.671Z,0,0.00,500,30.83,0.868
2025-12-01T15:05:50.674Z,0,0.00,500,32.78,0.867
2025-12-01T15:05:53.677Z,0,0.00,500,30.96,0.904
2025-12-01T15:05:56.678Z,0,0.00,500,33.83,0.898
2025-12-01T15:05:59.681Z,0,0.00,500,34.05,0.893
2025-12-01T15:06:02.684Z,0,0.00,500,31.67,0.943
2025-12-01T15:06:05.687Z,0,0.00,500,33.42,0.917
2025-12-01T15:06:08.690Z,0,0.00,500,33.79,0.929
2025-12-01T15:06:11.693Z,0,0.00,500,34.78,0.889
2025-12-01T15:06:14.696Z,0,0.00,500,34.80,0.883
2025-12-01T15:06:17.699Z,0,0.00,500,32.11,0.867
2025-12-01T15:06:20.703Z,0,0.00,500,34.28,0.886
2025-12-01T15:06:23.706Z,0,0.00,500,30.78,0.945
2025-12-01T15:06:26.707Z,0,0.00,500,31.49,0.888
2025-12-01T15:06:29.710Z,0,0.00,500,33.71,0.882
2025-12-01T15:06:32.714Z,0,0.00,500,33.81,0.922
2025-12-01T15:06:35.717Z,0,0.00,500,32.82,0.891
2025-12-01T15:06:38.720Z,0,0.00,500,32.53,0.868
2025-12-01T15:06:41.723Z,0,0.00,500,31.09,0.857
2025-12-01T15:06:44.726Z,0,0.00,500,30.42,0.862
2025-12-01T15:06:47.729Z,0,0.00,500,31.54,0.873
2025-12-01T15:06:50.733Z,0,0.00,500,31.56,0.934
2025-12-01T15:06:53.736Z,0,0.00,500,33.05,0.923
2025-12-01T15:06:56.736Z,0,0.00,500,31.91,0.890
2025-12-01T15:06:59.739Z,0,0.00,500,30.01,0.873
2025-12-01T15:07:02.742Z,0,0.00,500,32.25,0.941
2025-12-01T15:07:05.745Z,0,0.00,500,30.79,0.941
2025-12-01T15:07:08.748Z,0,0.00,500,31.78,0.941
2025-12-01T15:07:11.752Z,0,0.00,500,33.90,0.859
2025-12-01T15:07:14.754Z,0,0.00,500,31.51,0.883
2025-12-01T15:07:17.757Z,0,0.00,500,32.61,0.904
2025-12-01T15:07:20.760Z,0,0.00,500,34.75,0.931
2025-12-01T15:07:23.763Z,0,0.00,500,33.31,0.880
2025-12-01T15:07:26.764Z,0,0.00,500,33.28,0.871
2025-12-01T15:07:29.767Z,0,0.00,500,33.13,0.882
2025-12-01T15:07:32.771Z,0,0.00,500,32.31,0.919
2025-12-01T15:07:35.773Z,0,0.00,500,34.71,0.935
2025-12-01T15:07:38.776Z,0,0.00,500,32.19,0.930
2025-12-01T15:07:41.779Z,0,0.00,500,32.87,0.852
2025-12-01T15:07:44.783Z,0,0.00,500,30.79,0.948
2025-12-01T15:07:47.785Z,0,0.00,500,30.97,0.891
2025-12-01T15:07:50.788Z,0,0.00,500,30.30,0.910
2025-12-01T15:07:53.791Z,0,0.00,500,32.78,0.946
2025-12-01T15:07:56.792Z,0,0.00,500,31.94,0.863
2025-12-01T15:07:59.795Z,0,0.00,500,31.28,0.875
2025-12-01T15:08:02.798Z,0,0.00,500,31.45,0.914
2025-12-01T15:08:05.802Z,0,0.00,500,32.48,0.868
2025-12-01T15:08:08.804Z,0,0.00,500,30.17,0.889
2025-12-01T15:08:11.807Z,0,0.00,500,33.04,0.916
2025-12-01T15:08:14.810Z,0,0.00,500,34.43,0.924
2025-12-01T15:08:17.813Z,0,0.00,500,31.38,0.912
2025-12-01T15:08:20.816Z,0,0.00,500,32.29,0.945
2025-12-01T15:08:23.819Z,0,0.00,500,34.11,0.899
2025-12-01T15:08:26.820Z,0,0.00,500,34.26,0.935
2025-12-01T15:08:29.823Z,0,0.00,500,32.65,0.863
2025-12-01T15:08:32.826Z,0,0.00,500,33.81,0.863
2025-12-01T15:08:35.829Z,0,0.00,500,31.37,0.931
2025-12-01T15:08:38.832Z,0,0.00,500,31.08,0.855
2025-12-01T15:08:41.835Z,0,0.00,500,33.10,0.866
2025-12-01T15:08:44.838Z,0,0.00,500,32.45,0.945
2025-12-01T15:08:47.841Z,0,0.00,500,30.49,0.868
2025-12-01T15:08:50.844Z,0,0.00,500,31.32,0.927
2025-12-01T15:08:53.848Z,0,0.00,500,32.57,0.889
2025-12-01T15:08:56.848Z,0,0.00,500,31.82,0.852
2025-12-01T15:08:59.851Z,0,0.00,500,33.82,0.908
2025-12-01T15:09:02.854Z,0,0.00,500,31.67,0.876
2025-12-01T15:09:05.857Z,0,0.00,500,34.27,0.867
2025-12-01T15:09:08.860Z,0,0.00,500,32.72,0.861
2025-12-01T15:09:11.863Z,0,0.00,500,34.36,0.908
2025-12-01T15:09:14.866Z,0,0.00,500,33.94,0.877
2025-12-01T15:09:17.869Z,0,0.00,500,30.76,0.890
2025-12-01T15:09:20.873Z,0,0.00,500,33.85,0.907
2025-12-01T15:09:23.876Z,0,0.00,500,32.09,0.890
2025-12-01T15:09:26.878Z,0,0.00,500,30.23,0.918
2025-12-01T15:09:29.881Z,0,0.00,500,31.40,0.866
2025-12-01T15:09:32.885Z,0,0.00,500,32.88,0.933
2025-12-01T15:09:35.887Z,0,0.00,500,30.96,0.864
2025-12-01T15:09:38.891Z,0,0.00,500,31.21,0.873
2025-12-01T15:09:41.895Z,0,0.00,500,33.24,0.853
2025-12-01T15:09:44.897Z,0,0.00,500,34.86,0.912
2025-12-01T15:09:47.900Z,0,0.00,500,33.85,0.931
2025-12-01T15:09:50.903Z,0,0.00,500,30.50,0.917
2025-12-01T15:09:53.906Z,0,0.00,500,34.47,0.863
2025-12-01T15:09:56.908Z,0,0.00,500,32.02,0.885
2025-12-01T15:09:59.910Z,0,0.00,500,34.96,0.910
2025-12-01T15:10:02.913Z,0,0.00,500,33.51,0.852
2025-12-01T15:10:05.916Z,0,0.00,500,31.58,0.939
2025-12-01T15:10:08.919Z,0,0.00,500,34.89,0.874
2025-12-01T15:10:11.922Z,0,0.00,500,30.20,0.936
2025-12-01T15:10:14.925Z,0,0.00,500,34.12,0.854
2025-12-01T15:10:17.928Z,0,0.00,500,31.95,0.897
2025-12-01T15:10:20.931Z,0,0.00,500,33.68,0.926
2025-12-01T15:10:23.935Z,0,0.00,500,30.70,0.944
2025-12-01T15:10:26.935Z,0,0.00,500,30.42,0.870
2025-12-01T15:10:29.938Z,0,0.00,500,33.51,0.899
2025-12-01T15:10:32.942Z,0,0.00,500,34.63,0.893
2025-12-01T15:10:35.945Z,0,0.00,500,34.88,0.931
2025-12-01T15:10:38.947Z,0,0.00,500,30.26,0.883
2025-12-01T15:10:41.950Z,0,0.00,500,32.41,0.946
2025-12-01T15:10:44.953Z,0,0.00,500,33.83,0.912
2025-12-01T15:10:47.956Z,0,0.00,500,31.69,0.921
2025-12-01T15:10:50.959Z,0,0.00,500,30.40,0.941
2025-12-01T15:10:53.962Z,0,0.00,500,34.67,0.860
2025-12-01T15:10:56.964Z,0,0.00,500,32.34,0.911
2025-12-01T15:10:59.967Z,0,0.00,500,30.89,0.871
2025-12-01T15:11:02.971Z,0,0.00,500,30.98,0.924
2025-12-01T15:11:05.975Z,0,0.00,500,34.23,0.944
2025-12-01T15:11:08.978Z,0,0.00,500,33.13,0.935
2025-12-01T15:11:11.980Z,0,0.00,500,33.86,0.883
2025-12-01T15:11:14.983Z,0,0.00,500,31.58,0.932
2025-12-01T15:11:17.987Z,0,0.00,500,33.89,0.896
2025-12-01T15:11:20.990Z,0,0.00,500,30.34,0.869
2025-12-01T15:11:23.992Z,0,0.00,500,33.82,0.854
2025-12-01T15:11:26.994Z,0,0.00,500,34.23,0.923
2025-12-01T15:11:29.997Z,0,0.00,500,31.69,0.896
2025-12-01T15:11:32.999Z,0,0.00,500,34.74,0.860
2025-12-01T15:11:36.002Z,0,0.00,500,34.24,0.877
2025-12-01T15:11:39.005Z,0,0.00,500,34.32,0.892
2025-12-01T15:11:42.008Z,0,0.00,500,33.67,0.870
2025-12-01T15:11:45.011Z,0,0.00,500,34.73,0.877
2025-12-01T15:11:48.014Z,0,0.00,500,32.97,0.875
2025-12-01T15:11:51.017Z,0,0.00,500,34.29,0.897
2025-12-01T15:11:54.021Z,0,0.00,500,34.63,0.855
2025-12-01T15:11:57.022Z,0,0.00,500,31.14,0.885
2025-12-01T15:12:00.026Z,0,0.00,500,30.85,0.931
2025-12-01T15:12:03.028Z,0,0.00,500,32.97,0.947
2025-12-01T15:12:06.031Z,0,0.00,500,34.58,0.864
2025-12-01T15:12:09.035Z,0,0.00,500,34.01,0.927
2025-12-01T15:12:12.038Z,0,0.00,500,32.46,0.894
2025-12-01T15:12:15.041Z,0,0.00,500,31.78,0.913
2025-12-01T15:12:18.044Z,0,0.00,500,33.05,0.854
2025-12-01T15:12:21.048Z,0,0.00,500,30.98,0.851
